content,place,year,month,content_token,negative,neutral,positive,compound,comp_score
ofahack,India,2016,January,['ofahack'],0.0,1.0,0.0,0.0,neutral
scary,India,2016,January,['scary'],1.0,0.0,0.0,-0.4939,negative
14 construction activity shouldnt allowed shallow locations india victims,India,2016,January,"['14', 'construction', 'activity', 'shouldnt', 'allowed', 'shallow', 'locations', 'india', 'victims']",0.223,0.777,0.0,-0.3182,negative
ur take,India,2016,January,"['ur', 'take']",0.0,1.0,0.0,0.0,neutral
probably warm new year long time winters effect,India,2016,January,"['probably', 'warm', 'new', 'year', 'long', 'time', 'winters', 'effect']",0.0,0.787,0.213,0.2263,neutral
ur take,India,2016,January,"['ur', 'take']",0.0,1.0,0.0,0.0,neutral
kapoor ur take,India,2016,January,"['kapoor', 'ur', 'take']",0.0,1.0,0.0,0.0,neutral
ur take,India,2016,January,"['ur', 'take']",0.0,1.0,0.0,0.0,neutral
ur take,India,2016,January,"['ur', 'take']",0.0,1.0,0.0,0.0,neutral
ur take,India,2016,January,"['ur', 'take']",0.0,1.0,0.0,0.0,neutral
10000s jobs depend real,India,2016,January,"['10000s', 'jobs', 'depend', 'real']",0.0,1.0,0.0,0.0,neutral
one effects however botanist cannot rule mutation,India,2016,January,"['one', 'effects', 'however', 'botanist', 'can', 'not', 'rule', 'mutation']",0.0,1.0,0.0,0.0,neutral
540 crore even msm dolts declare single stroke solved issue,India,2016,January,"['540', 'crore', 'even', 'msm', 'dolts', 'declare', 'single', 'stroke', 'solved', 'issue']",0.0,0.811,0.189,0.2732,neutral
warmest winter missing,India,2016,January,"['warmest', 'winter', 'missing']",0.373,0.169,0.458,0.128,neutral
warmest new year eve,India,2015,December,"['warmest', 'new', 'year', 'eve']",0.0,0.526,0.474,0.4019,positive
conserving electricity serves double purpose helping stop saving lot money time,India,2015,December,"['conserving', 'electricity', 'serves', 'double', 'purpose', 'helping', 'stop', 'saving', 'lot', 'money', 'time']",0.164,0.672,0.164,0.0,neutral
weird brings warm welcome 2016,India,2015,December,"['weird', 'brings', 'warm', 'welcome', '2016']",0.198,0.233,0.57,0.4939,positive
true enivronment activists told,India,2015,December,"['true', 'enivronment', 'activists', 'told']",0.0,0.517,0.483,0.4215,positive
london myth weather hasnt changed glug glug glug,India,2015,December,"['london', 'myth', 'weather', 'hasnt', 'changed', 'glug', 'glug', 'glug']",0.0,1.0,0.0,0.0,neutral
theyre still hot w namjoon taehyung completed increase 19838393919 degrees,India,2015,December,"['theyre', 'still', 'hot', 'w', 'namjoon', 'taehyung', 'completed', 'increase', '19838393919', 'degrees']",0.0,0.777,0.223,0.3182,positive
news sir new innovative idea save earth cant alone support prove paper imple,India,2015,December,"['news', 'sir', 'new', 'innovative', 'idea', 'save', 'earth', 'cant', 'alone', 'support', 'prove', 'paper', 'imple']",0.118,0.471,0.411,0.679,positive
remember 80s conservatives ratings scheme weather channel,India,2015,December,"['remember', '80s', 'conservatives', 'ratings', 'scheme', 'weather', 'channel']",0.0,1.0,0.0,0.0,neutral
twitter heat also adds mental,India,2015,December,"['twitter', 'heat', 'also', 'adds', 'mental']",0.0,1.0,0.0,0.0,neutral
news unseasonal tornado knocked cars higwayampflattened homes texasextreme weather due warm air due,India,2015,December,"['news', 'unseasonal', 'tornado', 'knocked', 'cars', 'higwayampflattened', 'homes', 'texasextreme', 'weather', 'due', 'warm', 'air', 'due']",0.0,0.863,0.137,0.2263,neutral
mr president occasionally busy speaking hour architects engineers helpful,India,2015,December,"['mr', 'president', 'occasionally', 'busy', 'speaking', 'hour', 'architects', 'engineers', 'helpful']",0.0,0.741,0.259,0.4215,positive
historic cold coexist heres,India,2015,December,"['historic', 'cold', 'coexist', 'heres']",0.0,1.0,0.0,0.0,neutral
historic cold coexist heres,India,2015,December,"['historic', 'cold', 'coexist', 'heres']",0.0,1.0,0.0,0.0,neutral
getting affected finally snowing holidays,India,2015,December,"['getting', 'affected', 'finally', 'snowing', 'holidays']",0.222,0.417,0.361,0.25,neutral
every little action towards drop ocean speak architect engineers put,India,2015,December,"['every', 'little', 'action', 'towards', 'drop', 'ocean', 'speak', 'architect', 'engineers', 'put']",0.169,0.831,0.0,-0.2111,neutral
lets blame,India,2015,December,"['lets', 'blame']",0.706,0.294,0.0,-0.34,negative
lets think earths comfort n personal comfortdont pollute pollute minimal,India,2015,December,"['lets', 'think', 'earths', 'comfort', 'n', 'personal', 'comfortdont', 'pollute', 'pollute', 'minimal']",0.437,0.397,0.166,-0.6249,negative
74 degrees rainy real,India,2015,December,"['74', 'degrees', 'rainy', 'real']",0.302,0.698,0.0,-0.0772,neutral
cause violent storms due,India,2015,December,"['cause', 'violent', 'storms', 'due']",0.565,0.435,0.0,-0.5994,negative
himalayan glaciers defies effect,India,2015,December,"['himalayan', 'glaciers', 'defies', 'effect']",0.0,1.0,0.0,0.0,neutral
mr im sure cut deal,India,2015,December,"['mr', 'im', 'sure', 'cut', 'deal']",0.284,0.405,0.311,0.0516,neutral
im firm believer,India,2015,December,"['im', 'firm', 'believer']",0.0,1.0,0.0,0.0,neutral
comments top notable list,India,2015,December,"['comments', 'top', 'notable', 'list']",0.0,0.625,0.375,0.2023,neutral
unusually warm winter eastern usunusually cold winter western indiaboth would pin warmingtakes swig,India,2015,December,"['unusually', 'warm', 'winter', 'eastern', 'usunusually', 'cold', 'winter', 'western', 'indiaboth', 'would', 'pin', 'warmingtakes', 'swig']",0.0,0.845,0.155,0.2944,neutral
world bank oecd study reports average flood losses jump 6 billion 2005 52 billion year 2050 due,India,2015,December,"['world', 'bank', 'oecd', 'study', 'reports', 'average', 'flood', 'losses', 'jump', '6', 'billion', '2005', '52', 'billion', 'year', '2050', 'due']",0.153,0.847,0.0,-0.4019,negative
perhaps sensational effect,India,2015,December,"['perhaps', 'sensational', 'effect']",0.0,1.0,0.0,0.0,neutral
another victim anyone doubts lacks,India,2015,December,"['another', 'victim', 'anyone', 'doubts', 'lacks']",0.589,0.411,0.0,-0.5106,negative
wet christmas delphys hakuhodo thailand,India,2015,December,"['wet', 'christmas', 'delphys', 'hakuhodo', 'thailand']",0.0,1.0,0.0,0.0,neutral
flowers december crowne plaza,India,2015,December,"['flowers', 'december', 'crowne', 'plaza']",0.0,1.0,0.0,0.0,neutral
world created allah god given human operate controlled human survival earth,India,2015,December,"['world', 'created', 'allah', 'god', 'given', 'human', 'operate', 'controlled', 'human', 'survival', 'earth']",0.0,0.687,0.313,0.4767,positive
book stories environment press soon,India,2015,December,"['book', 'stories', 'environment', 'press', 'soon']",0.0,1.0,0.0,0.0,neutral
considering tolerant r towards destroying earth wonder increase also making people warm hearted,India,2015,December,"['considering', 'tolerant', 'r', 'towards', 'destroying', 'earth', 'wonder', 'increase', 'also', 'making', 'people', 'warm', 'hearted']",0.201,0.447,0.352,0.1779,neutral
knowned ngo name work environment,India,2015,December,"['knowned', 'ngo', 'name', 'work', 'environment']",0.0,1.0,0.0,0.0,neutral
wbg join reduce warmingwater medicinal tree planting orgbangladesh,India,2015,December,"['wbg', 'join', 'reduce', 'warmingwater', 'medicinal', 'tree', 'planting', 'orgbangladesh']",0.0,0.761,0.239,0.296,neutral
true,India,2015,December,['true'],0.0,0.0,1.0,0.4215,positive
could beginning end denial,India,2015,December,"['could', 'beginning', 'end', 'denial']",0.0,1.0,0.0,0.0,neutral
yet another way wrecking tropical forests making worse,India,2015,December,"['yet', 'another', 'way', 'wrecking', 'tropical', 'forests', 'making', 'worse']",0.307,0.693,0.0,-0.4767,negative
acutely alarming level please immediately look matter,India,2015,December,"['acutely', 'alarming', 'level', 'please', 'immediately', 'look', 'matter']",0.169,0.449,0.382,0.2263,neutral
grass greener whr water,India,2015,December,"['grass', 'greener', 'whr', 'water']",0.0,1.0,0.0,0.0,neutral
ftthe hard pact paris enough solve butwill spur investment renewable energy,India,2015,December,"['ftthe', 'hard', 'pact', 'paris', 'enough', 'solve', 'butwill', 'spur', 'investment', 'renewable', 'energy']",0.105,0.602,0.293,0.3612,positive
lovely morning,India,2015,December,"['lovely', 'morning']",0.0,0.208,0.792,0.5859,positive
must watch video,India,2015,December,"['must', 'watch', 'video']",0.0,1.0,0.0,0.0,neutral
crying cant world record tree plantation,India,2015,December,"['crying', 'cant', 'world', 'record', 'tree', 'plantation']",0.383,0.617,0.0,-0.4767,negative
last month marked hottest november 136 years,India,2015,December,"['last', 'month', 'marked', 'hottest', 'november', '136', 'years']",0.0,1.0,0.0,0.0,neutral
explains today world talking,India,2015,December,"['explains', 'today', 'world', 'talking']",0.0,1.0,0.0,0.0,neutral
indicator,India,2015,December,['indicator'],0.0,1.0,0.0,0.0,neutral
japans car sharing modelwatch video,India,2015,December,"['japans', 'car', 'sharing', 'modelwatch', 'video']",0.0,0.588,0.412,0.4215,positive
debate needed otherwise going future cities,India,2015,December,"['debate', 'needed', 'otherwise', 'going', 'future', 'cities']",0.0,1.0,0.0,0.0,neutral
heat beyond physical limits yes tarmac melting,India,2015,December,"['heat', 'beyond', 'physical', 'limits', 'yes', 'tarmac', 'melting']",0.0,0.69,0.31,0.4019,positive
likely impacting earths rotation amp making day longer,India,2015,December,"['likely', 'impacting', 'earths', 'rotation', 'amp', 'making', 'day', 'longer']",0.0,1.0,0.0,0.0,neutral
ic limiting possible using current,India,2015,December,"['ic', 'limiting', 'possible', 'using', 'current']",0.0,1.0,0.0,0.0,neutral
real guys,India,2015,December,"['real', 'guys']",0.0,1.0,0.0,0.0,neutral
tulsi plant one best optionit plant release oxygen 24x7but hinduism maintained,India,2015,December,"['tulsi', 'plant', 'one', 'best', 'optionit', 'plant', 'release', 'oxygen', '24x7but', 'hinduism', 'maintained']",0.0,0.704,0.296,0.6369,positive
help growing trees plants plant strategic point view,India,2015,December,"['help', 'growing', 'trees', 'plants', 'plant', 'strategic', 'point', 'view']",0.0,0.577,0.423,0.5267,positive
good effort minimize fear,India,2015,December,"['good', 'effort', 'minimize', 'fear']",0.395,0.247,0.358,-0.0772,neutral
mns like srk nothing syrian refugee issue wont watch fan,India,2015,December,"['mns', 'like', 'srk', 'nothing', 'syrian', 'refugee', 'issue', 'wont', 'watch', 'fan']",0.157,0.642,0.201,0.1376,neutral
agreement capstone well stepping stone battle ghoshceo ceew,India,2015,December,"['agreement', 'capstone', 'well', 'stepping', 'stone', 'battle', 'ghoshceo', 'ceew']",0.202,0.388,0.411,0.4019,positive
says 15c target depends negative technology,India,2015,December,"['says', '15c', 'target', 'depends', 'negative', 'technology']",0.425,0.575,0.0,-0.5719,negative
every morning days feel could live,India,2015,December,"['every', 'morning', 'days', 'feel', 'could', 'live']",0.0,1.0,0.0,0.0,neutral
issue combating contentious directly affects future human civilization,India,2015,December,"['issue', 'combating', 'contentious', 'directly', 'affects', 'future', 'human', 'civilization']",0.239,0.761,0.0,-0.296,neutral
196 member states approved accord stop warmingwhich great giving hope contain,India,2015,December,"['196', 'member', 'states', 'approved', 'accord', 'stop', 'warmingwhich', 'great', 'giving', 'hope', 'contain']",0.108,0.294,0.598,0.875,positive
welcome summit successful individual level contribute prevent car,India,2015,December,"['welcome', 'summit', 'successful', 'individual', 'level', 'contribute', 'prevent', 'car']",0.0,0.388,0.612,0.7845,positive
many things money cant buy,India,2015,December,"['many', 'things', 'money', 'cant', 'buy']",0.0,1.0,0.0,0.0,neutral
agreement paris historic step responsibility implementation developed nations,India,2015,December,"['agreement', 'paris', 'historic', 'step', 'responsibility', 'implementation', 'developed', 'nations']",0.0,0.686,0.314,0.4939,positive
public responding towords amp pollution india burning plastics outdoor cleaning pollution,India,2015,December,"['public', 'responding', 'towords', 'amp', 'pollution', 'india', 'burning', 'plastics', 'outdoor', 'cleaning', 'pollution']",0.0,1.0,0.0,0.0,neutral
jesus asked take pain othersbut give pain othersso worriedfor,India,2015,December,"['jesus', 'asked', 'take', 'pain', 'othersbut', 'give', 'pain', 'othersso', 'worriedfor']",0.485,0.515,0.0,-0.765,negative
france warmingjesus showed path oflove obeyonly celibate25decamp produce atomic power,India,2015,December,"['france', 'warmingjesus', 'showed', 'path', 'oflove', 'obeyonly', 'celibate25decamp', 'produce', 'atomic', 'power']",0.0,1.0,0.0,0.0,neutral
196 countries approved paris accord french prez hollande appreciated indias role historic deal,India,2015,December,"['196', 'countries', 'approved', 'paris', 'accord', 'french', 'prez', 'hollande', 'appreciated', 'indias', 'role', 'historic', 'deal']",0.0,0.643,0.357,0.7269,positive
audio nearly 200 countries reach deal save planet india welcomes deal,India,2015,December,"['audio', 'nearly', '200', 'countries', 'reach', 'deal', 'save', 'planet', 'india', 'welcomes', 'deal']",0.0,0.533,0.467,0.7184,positive
hughes environmental control must naturalu cant control al nino eruption volcano,India,2015,December,"['hughes', 'environmental', 'control', 'must', 'naturalu', 'cant', 'control', 'al', 'nino', 'eruption', 'volcano']",0.0,1.0,0.0,0.0,neutral
statue berlin called politicians discussing,India,2015,December,"['statue', 'berlin', 'called', 'politicians', 'discussing']",0.0,1.0,0.0,0.0,neutral
believe like believe fucking sun obvious,India,2015,December,"['believe', 'like', 'believe', 'fucking', 'sun', 'obvious']",0.0,0.667,0.333,0.3612,positive
sivakumar tentative tipping point indeed,India,2015,December,"['sivakumar', 'tentative', 'tipping', 'point', 'indeed']",0.0,1.0,0.0,0.0,neutral
great move towards fight,India,2015,December,"['great', 'move', 'towards', 'fight']",0.299,0.23,0.471,0.3612,positive
equitable international agreement need hourp,India,2015,December,"['equitable', 'international', 'agreement', 'need', 'hourp']",0.0,0.556,0.444,0.4939,positive
sure non binding agreement going prevent,India,2015,December,"['sure', 'non', 'binding', 'agreement', 'going', 'prevent']",0.0,0.312,0.688,0.6808,positive
pakistan billiontree project good step fight,India,2015,December,"['pakistan', 'billiontree', 'project', 'good', 'step', 'fight']",0.274,0.421,0.305,0.0772,neutral
joyful ministers seal landmark stop,India,2015,December,"['joyful', 'ministers', 'seal', 'landmark', 'stop']",0.234,0.213,0.553,0.4588,positive
196 countries approve historic paris accord,India,2015,December,"['196', 'countries', 'approve', 'historic', 'paris', 'accord']",0.0,1.0,0.0,0.0,neutral
ministers adopt historic agreement keep well 2c,India,2015,December,"['ministers', 'adopt', 'historic', 'agreement', 'keep', 'well', '2c']",0.0,0.364,0.636,0.7184,positive
everyone planet celebrate worlds unified efforts,India,2015,December,"['everyone', 'planet', 'celebrate', 'worlds', 'unified', 'efforts']",0.0,0.388,0.612,0.743,positive
conference today came wth ambitious final draft dat limit well 2 degrees celsius,India,2015,December,"['conference', 'today', 'came', 'wth', 'ambitious', 'final', 'draft', 'dat', 'limit', 'well', '2', 'degrees', 'celsius']",0.193,0.511,0.295,0.2023,neutral
india china amp saudi happy wth planned 195nation agreement rein n warmingdeveloping country bloc spokesman gurdial singh,India,2015,December,"['india', 'china', 'amp', 'saudi', 'happy', 'wth', 'planned', '195nation', 'agreement', 'rein', 'n', 'warmingdeveloping', 'country', 'bloc', 'spokesman', 'gurdial', 'singh']",0.146,0.558,0.296,0.5423,positive
wow december hyderabad india,India,2015,December,"['wow', 'december', 'hyderabad', 'india']",0.0,0.441,0.559,0.5859,positive
hs serous warninlisten2 ian n keepsmiling 2protct endngred animalordid forgt toor mammals,India,2015,December,"['hs', 'serous', 'warninlisten2', 'ian', 'n', 'keepsmiling', '2protct', 'endngred', 'animalordid', 'forgt', 'toor', 'mammals']",0.0,1.0,0.0,0.0,neutral
historic moment limiting 15c send strong signals,India,2015,December,"['historic', 'moment', 'limiting', '15c', 'send', 'strong', 'signals']",0.0,0.645,0.355,0.5106,positive
addressing would address mental heating,India,2015,December,"['addressing', 'would', 'address', 'mental', 'heating']",0.0,1.0,0.0,0.0,neutral
statue berlin called politicians discussing,India,2015,December,"['statue', 'berlin', 'called', 'politicians', 'discussing']",0.0,1.0,0.0,0.0,neutral
brink deal nations set turning point fossil fuels,India,2015,December,"['brink', 'deal', 'nations', 'set', 'turning', 'point', 'fossil', 'fuels']",0.0,1.0,0.0,0.0,neutral
past 18 years lol republicans lost,India,2015,December,"['past', '18', 'years', 'lol', 'republicans', 'lost']",0.253,0.44,0.308,0.128,neutral
hard truth weve already reached tipping point,India,2015,December,"['hard', 'truth', 'weve', 'already', 'reached', 'tipping', 'point']",0.154,0.44,0.407,0.3182,positive
boosted odds storm uk 40 percent,India,2015,December,"['boosted', 'odds', 'storm', 'uk', '40', 'percent']",0.0,0.667,0.333,0.3612,positive
heres india emerging key player deal combat,India,2015,December,"['heres', 'india', 'emerging', 'key', 'player', 'deal', 'combat']",0.286,0.714,0.0,-0.34,negative
hoax 21st century earth flat,India,2015,December,"['hoax', '21st', 'century', 'earth', 'flat']",0.344,0.656,0.0,-0.2732,neutral
think mitigated costs lot try unmitigated one,India,2015,December,"['think', 'mitigated', 'costs', 'lot', 'try', 'unmitigated', 'one']",0.0,1.0,0.0,0.0,neutral
recent heacy rain flood tamilnaduindia unrelated ti similar havoc occured earlier century ago,India,2015,December,"['recent', 'heacy', 'rain', 'flood', 'tamilnaduindia', 'unrelated', 'ti', 'similar', 'havoc', 'occured', 'earlier', 'century', 'ago']",0.245,0.755,0.0,-0.5994,negative
warriors 13 women frontline,India,2015,December,"['warriors', '13', 'women', 'frontline']",0.0,1.0,0.0,0.0,neutral
warriors 13 front line,India,2015,December,"['warriors', '13', 'front', 'line']",0.0,1.0,0.0,0.0,neutral
summitglobal,India,2015,December,['summitglobal'],0.0,1.0,0.0,0.0,neutral
warmingread,India,2015,December,['warmingread'],0.0,1.0,0.0,0.0,neutral
3ady ill save planet bs maba adrs,India,2015,December,"['3ady', 'ill', 'save', 'planet', 'bs', 'maba', 'adrs']",0.255,0.455,0.291,0.1027,neutral
phinnaeus rocks bornali ambassador,India,2015,December,"['phinnaeus', 'rocks', 'bornali', 'ambassador']",0.0,1.0,0.0,0.0,neutral
save earth maintain unique identification mountains glory,India,2015,December,"['save', 'earth', 'maintain', 'unique', 'identification', 'mountains', 'glory']",0.0,0.427,0.573,0.7717,positive
avengers united fighting pm also part operation,India,2015,December,"['avengers', 'united', 'fighting', 'pm', 'also', 'part', 'operation']",0.243,0.485,0.272,0.0772,neutral
extreme weather events devastating planet effects environment impact effect human health,India,2015,December,"['extreme', 'weather', 'events', 'devastating', 'planet', 'effects', 'environment', 'impact', 'effect', 'human', 'health']",0.301,0.699,0.0,-0.6486,negative
gloves un talks forge pact reach showdown,India,2015,December,"['gloves', 'un', 'talks', 'forge', 'pact', 'reach', 'showdown']",0.0,0.845,0.155,0.0258,neutral
5 mustsee places threatened,India,2015,December,"['5', 'mustsee', 'places', 'threatened']",0.6,0.4,0.0,-0.4588,negative
obama sudden love way minimize failure last two terms presidency,India,2015,December,"['obama', 'sudden', 'love', 'way', 'minimize', 'failure', 'last', 'two', 'terms', 'presidency']",0.213,0.516,0.271,0.2263,neutral
almost middecember cold yet time,India,2015,December,"['almost', 'middecember', 'cold', 'yet', 'time']",0.0,1.0,0.0,0.0,neutral
awareness khr 11dec,India,2015,December,"['awareness', 'khr', '11dec']",0.0,1.0,0.0,0.0,neutral
serious khr,India,2015,December,"['serious', 'khr']",0.565,0.435,0.0,-0.0772,neutral
key driver 2015s record heat,India,2015,December,"['key', 'driver', '2015s', 'record', 'heat']",0.0,1.0,0.0,0.0,neutral
increased demand request green energy produced renewable sources solar power,India,2015,December,"['increased', 'demand', 'request', 'green', 'energy', 'produced', 'renewable', 'sources', 'solar', 'power']",0.118,0.551,0.331,0.4019,positive
pl ask yr min thru works agasthya finding solution success reducing,India,2015,December,"['pl', 'ask', 'yr', 'min', 'thru', 'works', 'agasthya', 'finding', 'solution', 'success', 'reducing']",0.0,0.6,0.4,0.7184,positive
fr sure,India,2015,December,"['fr', 'sure']",0.0,0.303,0.697,0.3182,positive
today recd msg foreseen sage agasthiya 7000 yrs kdly ask yr min thru works,India,2015,December,"['today', 'recd', 'msg', 'foreseen', 'sage', 'agasthiya', '7000', 'yrs', 'kdly', 'ask', 'yr', 'min', 'thru', 'works']",0.0,1.0,0.0,0.0,neutral
limiting human rights issue says,India,2015,December,"['limiting', 'human', 'rights', 'issue', 'says']",0.0,1.0,0.0,0.0,neutral
taking hoax bit far,India,2015,December,"['taking', 'hoax', 'bit', 'far']",0.412,0.588,0.0,-0.2732,neutral
8521 thank god,India,2015,December,"['8521', 'thank', 'god']",0.0,0.179,0.821,0.5574,positive
december still using fan,India,2015,December,"['december', 'still', 'using', 'fan']",0.0,0.566,0.434,0.3182,positive
narayanann ya da dint even imagine,India,2015,December,"['narayanann', 'ya', 'da', 'dint', 'even', 'imagine']",0.0,1.0,0.0,0.0,neutral
old electric bulb till widely used india lighting energy efficient lightings costlyampunafford,India,2015,December,"['old', 'electric', 'bulb', 'till', 'widely', 'used', 'india', 'lighting', 'energy', 'efficient', 'lightings', 'costlyampunafford']",0.0,0.671,0.329,0.5994,positive
single coal pollution ills nuclear energy dangerous coal,India,2015,December,"['single', 'coal', 'pollution', 'ills', 'nuclear', 'energy', 'dangerous', 'coal']",0.277,0.536,0.188,-0.25,neutral
usampother developed countries reduce consumption habit reduce carbon emission,India,2015,December,"['usampother', 'developed', 'countries', 'reduce', 'consumption', 'habit', 'reduce', 'carbon', 'emission']",0.0,1.0,0.0,0.0,neutral
betting sure way win happiness,India,2015,December,"['betting', 'sure', 'way', 'win', 'happiness']",0.0,0.171,0.829,0.8658,positive
thank aircon longer hot sm sains,India,2015,December,"['thank', 'aircon', 'longer', 'hot', 'sm', 'sains']",0.0,0.667,0.333,0.3612,positive
warns catastrophic 7f 12f without government action,India,2015,December,"['warns', 'catastrophic', '7f', '12f', 'without', 'government', 'action']",0.479,0.521,0.0,-0.5574,negative
talks heats evidence safe lower target rejected,India,2015,December,"['talks', 'heats', 'evidence', 'safe', 'lower', 'target', 'rejected']",0.444,0.323,0.234,-0.3818,negative
big unanswered question remains addressed much much stop,India,2015,December,"['big', 'unanswered', 'question', 'remains', 'addressed', 'much', 'much', 'stop']",0.239,0.761,0.0,-0.296,neutral
researchers team news,India,2015,December,"['researchers', 'team', 'news']",0.0,1.0,0.0,0.0,neutral
dawn cool inviting burning hot due walter pascal,India,2015,December,"['dawn', 'cool', 'inviting', 'burning', 'hot', 'due', 'walter', 'pascal']",0.0,0.566,0.434,0.5574,positive
effects,India,2015,December,['effects'],0.0,1.0,0.0,0.0,neutral
making clarion call mankind something end warmingwalter pascal,India,2015,December,"['making', 'clarion', 'call', 'mankind', 'something', 'end', 'warmingwalter', 'pascal']",0.0,1.0,0.0,0.0,neutral
past 1 year frequency earthquakes asia increased tremendously,India,2015,December,"['past', '1', 'year', 'frequency', 'earthquakes', 'asia', 'increased', 'tremendously']",0.0,0.741,0.259,0.2732,neutral
beware beginning,India,2015,December,"['beware', 'beginning']",0.0,1.0,0.0,0.0,neutral
actors victims,India,2015,December,"['actors', 'victims']",0.697,0.303,0.0,-0.3182,negative
mean pollution causes cant get prove,India,2015,December,"['mean', 'pollution', 'causes', 'cant', 'get', 'prove']",0.0,1.0,0.0,0.0,neutral
think pollution cities also contribute directly indirectly,India,2015,December,"['think', 'pollution', 'cities', 'also', 'contribute', 'directly', 'indirectly']",0.0,1.0,0.0,0.0,neutral
extra burnt fuel cause pollution contributing,India,2015,December,"['extra', 'burnt', 'fuel', 'cause', 'pollution', 'contributing']",0.0,1.0,0.0,0.0,neutral
pollution cities also contribute direct indirect ways start cities,India,2015,December,"['pollution', 'cities', 'also', 'contribute', 'direct', 'indirect', 'ways', 'start', 'cities']",0.0,1.0,0.0,0.0,neutral
going screw yet nobody gives shit,India,2015,December,"['going', 'screw', 'yet', 'nobody', 'gives', 'shit']",0.556,0.444,0.0,-0.6124,negative
high time bmc well prepared floods like situation due fadnavis,India,2015,December,"['high', 'time', 'bmc', 'well', 'prepared', 'floods', 'like', 'situation', 'due', 'fadnavis']",0.0,0.519,0.481,0.6705,positive
affecting everyone likely impactsvia economic times,India,2015,December,"['affecting', 'everyone', 'likely', 'impactsvia', 'economic', 'times']",0.0,1.0,0.0,0.0,neutral
backstab worldand conduct conferenceto study warmingby wasting time killingare fools godwho protects,India,2015,December,"['backstab', 'worldand', 'conduct', 'conferenceto', 'study', 'warmingby', 'wasting', 'time', 'killingare', 'fools', 'godwho', 'protects']",0.343,0.523,0.134,-0.5574,negative
caused warmingbees dead due mobileman achieve greed powerand blames god funnilyworlds end men create,India,2015,December,"['caused', 'warmingbees', 'dead', 'due', 'mobileman', 'achieve', 'greed', 'powerand', 'blames', 'god', 'funnilyworlds', 'end', 'men', 'create']",0.424,0.393,0.183,-0.7579,negative
freak storm blame,India,2015,December,"['freak', 'storm', 'blame']",0.841,0.159,0.0,-0.6486,negative
blame n da evening rays bright raining cats n dogs,India,2015,December,"['blame', 'n', 'da', 'evening', 'rays', 'bright', 'raining', 'cats', 'n', 'dogs']",0.212,0.531,0.257,0.128,neutral
world leaders agree limit 2 degree,India,2015,December,"['world', 'leaders', 'agree', 'limit', '2', 'degree']",0.0,0.615,0.385,0.3612,positive
head taskforce help companies gauge exposure costs,India,2015,December,"['head', 'taskforce', 'help', 'companies', 'gauge', 'exposure', 'costs']",0.0,0.69,0.31,0.4019,positive
translates grow plants spread healthiness,India,2015,December,"['translates', 'grow', 'plants', 'spread', 'healthiness']",0.0,1.0,0.0,0.0,neutral
halt green energy green laws green thoughts everything let organic,India,2015,December,"['halt', 'green', 'energy', 'green', 'laws', 'green', 'thoughts', 'everything', 'let', 'organic']",0.0,0.811,0.189,0.2732,neutral
three biggest issues world cause whole humanity divided one,India,2015,December,"['three', 'biggest', 'issues', 'world', 'cause', 'whole', 'humanity', 'divided', 'one']",0.0,1.0,0.0,0.0,neutral
natural bridge top scientists find cm,India,2015,December,"['natural', 'bridge', 'top', 'scientists', 'find', 'cm']",0.0,0.482,0.518,0.5106,positive
nonadherence natural cycle nitrogencycle sowing crops like grams repetitively sokespoll,India,2015,December,"['nonadherence', 'natural', 'cycle', 'nitrogencycle', 'sowing', 'crops', 'like', 'grams', 'repetitively', 'sokespoll']",0.0,0.615,0.385,0.6124,positive
ecological imbalance nature soilerosion occupying embankment riversetc forestsgroves cutting,India,2015,December,"['ecological', 'imbalance', 'nature', 'soilerosion', 'occupying', 'embankment', 'riversetc', 'forestsgroves', 'cutting']",0.158,0.842,0.0,-0.128,neutral
human nature mother nature dependent otherhuman nature degrading mother nature result,India,2015,December,"['human', 'nature', 'mother', 'nature', 'dependent', 'otherhuman', 'nature', 'degrading', 'mother', 'nature', 'result']",0.275,0.725,0.0,-0.5859,negative
modi leads world leaders warhes tallest warmonger,India,2015,December,"['modi', 'leads', 'world', 'leaders', 'warhes', 'tallest', 'warmonger']",0.394,0.606,0.0,-0.5994,negative
destruction,India,2015,December,['destruction'],1.0,0.0,0.0,-0.5719,negative
im cool made hot p,India,2015,December,"['im', 'cool', 'made', 'hot', 'p']",0.0,0.566,0.434,0.3182,positive
chennai waiting happen every major indian city unpredictable weather amp unplanned growth bad amp corrupt civic system,India,2015,December,"['chennai', 'waiting', 'happen', 'every', 'major', 'indian', 'city', 'unpredictable', 'weather', 'amp', 'unplanned', 'growth', 'bad', 'amp', 'corrupt', 'civic', 'system']",0.166,0.711,0.123,-0.2263,neutral
steals o2 earthcud lead heavy destructionbe aware big learning 4 world,India,2015,December,"['steals', 'o2', 'earthcud', 'lead', 'heavy', 'destructionbe', 'aware', 'big', 'learning', '4', 'world']",0.268,0.732,0.0,-0.5106,negative
serious,India,2015,December,['serious'],1.0,0.0,0.0,-0.0772,neutral
avoiding need stop heatemmission exploring alternatives besides burning crops syntheticwasteampchemicals,India,2015,December,"['avoiding', 'need', 'stop', 'heatemmission', 'exploring', 'alternatives', 'besides', 'burning', 'crops', 'syntheticwasteampchemicals']",0.365,0.635,0.0,-0.5574,negative
